activitytype_from,activitytype_to,comment,skos_uri,classification_from,classification_to
ai_2731,335920,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2732,335920,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2733,335930,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2740,335110,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2740,335120,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2750,335210,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2750,335220,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2790,339950,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2790,335920,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2790,335991,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2790,335999,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2811,333611,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2811,333613,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2811,333618,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2812,33291A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2812,332996,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2812,33399B,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2813,332913,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2813,33291A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2813,332996,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2813,333413,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2813,333414,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2813,333914,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2813,333912,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2814,333611,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2814,333612,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2814,333613,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2814,333618,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2814,332991,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2814,333612,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2815,333994,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2815_2,333415,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2815_3,333414,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2816,333914,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2816,333920,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2816,33399A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2817,333314,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2817,333316,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2817,333318,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2817,339940,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2817,339990,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2818,333991,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2819,333413,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,333414,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,333415,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,333914,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,333912,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,333920,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,333611,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,33399A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2819,333993,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2821,333111,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2821,333112,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2822,333517,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2822,333514,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2822,33351B,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2823,333511,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2823,33351B,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2824,333120,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2824,333130,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2825,33329A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2826,33329A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2829,33329A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2829,333242,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2910_1,336111,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2910_1,336112,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2910_2,336120,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2910_3,336120,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2910_4,336999,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_292,336211,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_292,336212,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_292,336213,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_292,336214,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_293,336310,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_293,336320,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_293,3363A0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_293,336350,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_293,336360,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_293,336370,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_293,336390,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3011,336611,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_3012,336612,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_3020,336500,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_3030,336411,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3030,336412,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3030,336413,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3030,336414,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3030,33641A,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3040,336992,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_3091,336991,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3092,336991,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3099,336999,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_310,337110,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_310,337121,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_310,337122,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_310,33712N,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_310,337127,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_310,33721A,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_310,337215,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_310,337900,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3211,339910,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_3212,339990,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3220,339990,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3230,339920,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_3240,339930,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_3250,339112,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3250,339113,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3250,339114,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3250,339115,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3250,339116,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3290,332600,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_3290,339950,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_3290,339990,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_3311,811300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3312,811300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3313,811200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3314,811300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3319,811300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3320,233230,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_351,221100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3510,221100,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_3510,S00101,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3510,S00202,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_3520_1,221200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3520_2,221200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3520_3,325120,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3520_4,325120,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_Nat_Heat,221300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_3530_1,221300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4100,233210,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,233262,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,2332A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,233230,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,2332D0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,233411,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,233412,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,2334A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,230301,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4100,230302,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_4210,2332C0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4210,230301,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4220,233240,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_4220,230301,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4290,2332C0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4290,2332D0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4290,230301,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,233210,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,233262,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,2332A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,233230,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,2332D0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,233411,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,233412,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,2334A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,2332C0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_43,2332D0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4510,423100,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4510,441000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4520,811100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4530,423100,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4530,441000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4540,423100,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4540,441000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4540,811100,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4610,425000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4620,424A00,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_4630,424400,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_4641,423A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4649,423A00,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4649,424200,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_4651,423600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4652,423600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4653,423800,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4659,423800,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4661,424700,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_4662,423A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4663,423400,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_4663,423800,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4663,423A00,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4669,423A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4690,425000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_47,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4711,445000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4719,452000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_472,445000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4721,445000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4722,445000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4723,445000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_473,447000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4730,447000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4730,447000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_474,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4741,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4742,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4751,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4752,444000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4752,4B0000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4753,444000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4753,4B0000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4759,444000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4759,4B0000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_476,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4761,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4762,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4763,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4764,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4771,448000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_4772,446000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_4773,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4774,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_478,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4781,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4782,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4789,4B0000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_479,454000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4791,454000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4799,454000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_491,482000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4911,482000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4911,S00201,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4912,482000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_4921,485000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4921,S00201,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4922,485000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4922,S00201,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4923,484000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_4930,221300,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_4930,486000,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_50,483000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_501,483000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5011,483000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5012,483000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_502,483000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5021,483000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5022,483000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_51,481000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_511,481000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5110,481000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_512,481000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5120,481000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5210,493000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_522,48A000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5221,48A000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5222,48A000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5223,48A000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5224,48A000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5229,48A000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_531,491000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5310,491000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_532,492000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5320,492000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_55,721000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_551,721000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5510,721000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_552,721000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5520,721000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_559,721000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5590,721000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5610,722110,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_5610,722211,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_562,722A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5621,722A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5629,722A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_563,722A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
